order_id,product_id,customer_id,quantity,price,order_date,order_status,channel,discount
15491,25,1153,4,1930.58,2024-02-29,Cancelled,Store,0.18
15492,74,376,2,757.19,2024-01-03,Completed,App,0.28
15493,24,1201,4,390.16,2024-03-01,Completed,Store,0.2
15494,31,335,5,1674.38,2024-01-07,Completed,App,0.27
15495,98,683,5,1250.12,2024-01-17,Cancelled,Store,0.09
15496,56,798,4,644.45,2024-01-12,Completed,Web,0.04
15497,1,1723,2,1728.73,2024-01-30,Cancelled,Web,0.1
15498,18,1717,3,1056.2,2024-01-08,Cancelled,Web,0.24
15499,49,309,5,1854.86,2024-02-08,Completed,Web,0.06
15500,83,936,2,1852.12,2024-02-09,Completed,App,0.05
15501,60,809,1,880.84,2024-01-14,Cancelled,App,0.0
15502,79,1046,1,1300.19,2024-01-13,Completed,Store,0.06
15503,39,209,5,1556.63,2024-01-27,Completed,App,0.1
15504,15,1129,2,600.75,2024-01-07,Completed,Web,0.26
15505,76,1569,4,914.82,2024-01-25,Completed,Store,0.27
15506,45,88,5,1161.3,2024-02-22,Completed,App,0.04
15507,55,1542,4,570.25,2024-02-10,Completed,Web,0.1
15508,85,917,2,1591.93,2024-02-19,Completed,App,0.25
15509,49,957,1,1776.27,2024-01-31,Cancelled,Store,0.2
15510,72,1893,5,1631.74,2024-01-06,Cancelled,App,0.03
15511,77,1457,3,1641.32,2024-02-18,Completed,Web,0.09
15512,69,1683,3,1726.73,2024-02-17,Completed,Store,0.26
15513,89,1342,2,618.39,2024-02-28,Completed,Web,0.16
15514,43,337,1,461.24,2024-01-03,Completed,App,0.2
15515,24,382,5,1467.4,2024-01-07,Completed,Web,0.05
15516,36,506,3,1440.75,2024-01-14,Completed,Store,0.22
15517,56,1143,1,760.5,2024-02-12,Completed,App,0.07
15518,98,1507,4,1348.4,2024-01-27,Cancelled,Web,0.17
15519,67,535,4,601.71,2024-01-21,Completed,App,0.21
15520,51,1564,1,1785.42,2024-01-07,Completed,Web,0.21
15521,98,1753,4,1279.8,2024-02-09,Cancelled,App,0.0
15522,76,1983,3,1404.33,2024-01-06,Cancelled,Store,0.22
15523,16,544,3,178.28,2024-02-22,Cancelled,Store,0.09
15524,87,137,5,826.12,2024-02-20,Completed,Web,0.13
15525,47,50,5,393.69,2024-02-26,Completed,Store,0.02
15526,5,301,2,1121.52,2024-01-05,Cancelled,App,0.17
15527,72,373,3,159.4,2024-02-28,Cancelled,App,0.26
15528,27,242,4,1191.45,2024-02-04,Completed,Web,0.09
15529,19,1663,5,375.9,2024-01-04,Completed,Web,0.06
15530,27,182,1,240.61,2024-01-16,Cancelled,App,0.09
15531,95,1469,2,1512.75,2024-01-04,Completed,Store,0.18
15532,27,450,5,561.78,2024-01-20,Cancelled,App,0.15
15533,14,989,4,612.44,2024-02-04,Completed,Web,0.01
15534,83,1328,2,227.5,2024-02-28,Cancelled,App,0.28
15535,41,394,4,1246.96,2024-01-12,Cancelled,App,0.27
15536,30,1070,4,256.18,2024-02-25,Cancelled,Web,0.05
15537,40,29,4,1592.35,2024-01-30,Completed,Web,0.03
15538,87,1504,5,976.88,2024-01-06,Cancelled,App,0.09
15539,68,1266,4,1621.44,2024-02-28,Completed,Store,0.13
15540,36,1715,4,1036.23,2024-01-31,Completed,App,0.2
15541,33,1543,3,1984.3,2024-01-13,Cancelled,App,0.29
15542,74,1195,2,1744.53,2024-02-27,Cancelled,Web,0.26
15543,37,563,1,1446.59,2024-01-01,Completed,App,0.17
15544,35,428,5,1218.26,2024-01-10,Completed,Store,0.0
15545,30,330,1,273.39,2024-02-06,Cancelled,Web,0.0
15546,18,1164,1,859.84,2024-02-08,Cancelled,Store,0.2
15547,92,1027,2,1430.13,2024-02-14,Cancelled,App,0.03
15548,64,710,4,888.15,2024-02-04,Completed,Web,0.2
15549,16,345,2,472.11,2024-02-17,Cancelled,Web,0.07
15550,27,391,1,674.96,2024-01-11,Completed,Store,0.17
15551,78,32,3,470.43,2024-01-17,Cancelled,App,0.05
15552,20,544,5,539.93,2024-01-13,Cancelled,App,0.29
15553,40,886,5,695.12,2024-01-24,Completed,App,0.03
15554,90,521,2,1711.77,2024-02-01,Completed,Store,0.15
15555,86,570,2,1988.68,2024-02-21,Completed,App,0.23
15556,36,425,3,1564.77,2024-02-26,Cancelled,Web,0.25
15557,66,1659,3,675.62,2024-02-01,Cancelled,Web,0.2
15558,50,726,1,1099.5,2024-02-26,Completed,Store,0.26
15559,98,529,3,1917.6,2024-02-07,Cancelled,Store,0.16
15560,84,370,2,841.65,2024-02-27,Cancelled,Web,0.15
15561,98,1499,2,1522.94,2024-02-15,Completed,App,0.01
15562,59,650,5,1861.02,2024-02-09,Cancelled,Store,0.21
15563,93,1922,3,359.74,2024-02-07,Completed,Web,0.19
15564,58,956,1,789.36,2024-02-28,Completed,Web,0.22
15565,88,1762,4,281.34,2024-02-01,Completed,Web,0.28
15566,22,699,3,1729.65,2024-02-20,Completed,App,0.24
15567,76,1478,4,135.18,2024-02-29,Cancelled,Web,0.22
15568,21,1568,1,1834.04,2024-02-19,Completed,Web,0.24
15569,100,222,5,407.29,2024-01-01,Cancelled,Store,0.11
15570,55,1291,4,478.17,2024-02-18,Completed,Store,0.2
15571,98,1052,5,727.05,2024-01-30,Completed,Web,0.28
15572,99,436,2,1066.73,2024-01-26,Cancelled,Web,0.25
15573,53,1902,4,1398.2,2024-01-26,Cancelled,Store,0.0
15574,21,1336,3,251.49,2024-02-27,Cancelled,App,0.15
15575,16,1624,1,1223.9,2024-01-12,Completed,Store,0.11
15576,43,1773,3,1940.25,2024-02-25,Cancelled,Store,0.29
15577,45,1645,3,1042.58,2024-01-10,Completed,Web,0.09
15578,61,1836,5,167.0,2024-02-09,Cancelled,App,0.19
15579,32,206,1,144.82,2024-02-18,Completed,Store,0.22
15580,45,1677,3,1391.44,2024-01-01,Completed,Web,0.17
15581,53,1460,3,358.96,2024-02-22,Cancelled,Store,0.14
15582,76,1087,2,440.35,2024-01-11,Completed,Store,0.0
15583,43,1619,1,776.98,2024-02-21,Cancelled,Web,0.2
15584,72,1143,5,199.78,2024-01-29,Cancelled,App,0.05
15585,14,868,5,1677.71,2024-02-28,Cancelled,App,0.3
15586,57,1863,5,1916.99,2024-01-31,Completed,App,0.17
15587,55,507,2,362.73,2024-01-28,Completed,Web,0.25
15588,78,985,5,1772.26,2024-01-07,Cancelled,App,0.12
15589,73,1147,2,769.07,2024-02-20,Cancelled,Web,0.06
15590,96,992,5,1920.19,2024-02-09,Completed,Web,0.12
15591,59,1810,3,1287.58,2024-02-13,Cancelled,App,0.03
15592,49,1209,3,1321.88,2024-01-14,Completed,Store,0.23
15593,21,1846,4,1244.55,2024-01-28,Cancelled,Web,0.27
15594,67,1043,1,1268.32,2024-02-20,Completed,App,0.12
15595,25,1954,2,433.02,2024-01-30,Completed,App,0.11
15596,71,1191,3,448.35,2024-01-18,Completed,Web,0.0
15597,84,1449,3,1108.66,2024-02-09,Cancelled,Store,0.06
15598,96,1757,5,575.75,2024-02-24,Cancelled,Store,0.24
15599,67,1071,3,143.6,2024-01-06,Cancelled,Store,0.06
15600,24,800,2,1120.34,2024-01-22,Completed,App,0.1
15601,61,1002,3,746.39,2024-02-02,Completed,App,0.13
15602,56,1610,5,185.24,2024-02-26,Completed,App,0.15
15603,3,408,2,1633.42,2024-02-15,Completed,App,0.22
15604,91,115,4,350.97,2024-01-10,Cancelled,Web,0.16
15605,13,1788,5,435.14,2024-01-06,Completed,App,0.1
15606,4,1424,4,1705.16,2024-02-25,Completed,Store,0.12
15607,56,670,4,930.93,2024-02-13,Cancelled,Web,0.21
15608,33,1455,2,1095.12,2024-01-10,Completed,App,0.03
15609,31,491,5,1824.39,2024-02-08,Completed,App,0.3
15610,19,1677,4,286.69,2024-02-16,Completed,App,0.22
15611,24,1531,2,1536.6,2024-01-25,Completed,Web,0.26
15612,31,1592,4,1093.88,2024-01-27,Cancelled,Store,0.26
15613,96,113,2,326.5,2024-01-30,Completed,App,0.29
15614,24,1546,1,1795.19,2024-02-22,Completed,Store,0.23
15615,15,370,1,561.26,2024-02-23,Cancelled,Web,0.26
15616,23,1343,2,1404.1,2024-01-24,Completed,Store,0.05
15617,43,22,2,1733.64,2024-02-22,Completed,App,0.01
15618,37,294,5,725.25,2024-02-03,Completed,Web,0.0
15619,9,1357,5,562.23,2024-01-06,Cancelled,Web,0.27
15620,58,1594,2,402.88,2024-01-13,Completed,Store,0.14
15621,46,44,1,226.0,2024-02-01,Completed,Web,0.23
15622,19,1725,1,710.83,2024-02-06,Cancelled,Web,0.06
15623,4,1536,4,193.81,2024-01-02,Cancelled,App,0.04
15624,72,157,4,1582.86,2024-01-10,Cancelled,App,0.23
15625,9,1046,4,817.52,2024-02-29,Cancelled,Web,0.06
15626,21,1810,4,1400.76,2024-02-20,Completed,App,0.26
15627,40,753,4,447.66,2024-01-21,Cancelled,Web,0.03
15628,26,892,4,1246.83,2024-02-02,Completed,Store,0.1
15629,69,1512,3,346.2,2024-01-31,Cancelled,Web,0.16
15630,14,1029,3,1290.83,2024-01-01,Completed,Store,0.19
15631,51,667,5,1179.67,2024-01-11,Cancelled,Web,0.06
15632,88,506,4,1843.97,2024-02-06,Completed,Store,0.06
15633,6,374,1,174.12,2024-02-02,Completed,Store,0.04
15634,85,918,1,1683.43,2024-02-10,Completed,Store,0.28
15635,80,560,3,868.59,2024-01-20,Cancelled,Web,0.23
15636,75,1903,4,1488.77,2024-02-19,Completed,Web,0.06
15637,56,872,4,929.43,2024-02-18,Cancelled,App,0.16
15638,64,1632,5,157.05,2024-01-04,Cancelled,Store,0.15
15639,49,592,4,502.87,2024-02-25,Cancelled,Store,0.03
15640,75,1390,5,1183.09,2024-02-17,Completed,Store,0.0
15641,64,1275,2,1125.83,2024-01-12,Cancelled,App,0.04
15642,17,550,2,344.92,2024-03-01,Cancelled,Web,0.05
15643,23,484,1,1949.47,2024-02-21,Completed,Web,0.2
15644,36,1877,5,781.89,2024-02-20,Cancelled,App,0.0
15645,20,886,5,146.12,2024-01-13,Cancelled,App,0.3
15646,26,1414,5,323.2,2024-02-28,Cancelled,Web,0.19
15647,13,128,5,1906.11,2024-02-14,Cancelled,Web,0.17
15648,94,689,2,1667.34,2024-02-11,Completed,Store,0.25
15649,12,665,4,1479.44,2024-02-19,Cancelled,Store,0.2
15650,83,1134,3,1699.49,2024-01-22,Completed,Store,0.25
15651,45,1198,3,1755.4,2024-02-21,Cancelled,App,0.01
15652,79,423,2,576.42,2024-01-11,Completed,App,0.07
15653,46,326,2,650.63,2024-03-01,Cancelled,Store,0.0
15654,75,1086,1,114.92,2024-02-16,Cancelled,App,0.08
15655,37,1257,5,1480.74,2024-02-02,Completed,Store,0.21
15656,90,1527,3,332.57,2024-02-26,Cancelled,Store,0.15
15657,75,1845,2,749.88,2024-01-16,Cancelled,App,0.09
15658,74,1023,3,1458.68,2024-01-28,Completed,App,0.22
15659,9,439,4,899.56,2024-01-19,Cancelled,Store,0.0
15660,80,975,4,1216.25,2024-01-24,Completed,App,0.09
15661,5,1423,1,1716.06,2024-02-03,Cancelled,Web,0.02
15662,13,1388,3,691.02,2024-02-27,Completed,Store,0.11
15663,13,1826,4,108.76,2024-01-20,Completed,Store,0.29
15664,63,1462,3,935.23,2024-02-03,Cancelled,Web,0.23
15665,18,966,5,689.85,2024-01-28,Cancelled,Web,0.07
15666,81,1025,2,790.42,2024-01-08,Completed,App,0.26
15667,60,1103,5,1144.63,2024-01-19,Cancelled,Store,0.15
15668,77,86,4,1240.56,2024-02-05,Cancelled,Web,0.04
15669,49,1360,2,1103.06,2024-01-25,Cancelled,App,0.25
15670,93,665,2,1140.28,2024-01-03,Completed,App,0.26
15671,48,1561,2,645.23,2024-02-18,Completed,Web,0.11
15672,80,1975,5,226.32,2024-03-01,Cancelled,App,0.09
15673,53,1300,5,654.13,2024-01-19,Completed,Web,0.28
15674,62,203,2,1376.31,2024-01-08,Cancelled,App,0.3
15675,85,370,4,267.73,2024-02-10,Completed,Store,0.21
15676,7,363,1,1382.42,2024-02-07,Cancelled,App,0.05
15677,39,552,5,1355.99,2024-01-11,Completed,App,0.27
15678,7,404,2,757.8,2024-01-01,Completed,Store,0.24
15679,23,1429,2,1442.11,2024-01-10,Cancelled,Store,0.04
15680,74,1488,1,1862.57,2024-02-13,Completed,Web,0.11
15681,90,1703,5,1934.13,2024-01-09,Completed,Web,0.17
15682,56,1064,3,1408.36,2024-01-06,Completed,App,0.28
15683,28,1744,5,1890.87,2024-02-16,Cancelled,App,0.09
15684,8,359,2,550.29,2024-02-11,Cancelled,Web,0.29
15685,42,753,2,939.26,2024-03-01,Completed,App,0.07
15686,49,1075,4,142.44,2024-02-16,Cancelled,Web,0.21
15687,92,758,4,224.48,2024-01-26,Cancelled,Web,0.26
15688,16,74,1,1546.01,2024-02-01,Completed,Store,0.26
15689,89,212,2,1568.22,2024-02-22,Completed,App,0.25
15690,29,642,4,117.3,2024-01-03,Completed,Store,0.08
15691,13,1019,3,595.74,2024-01-09,Completed,Web,0.29
15692,66,259,4,805.97,2024-01-24,Cancelled,Store,0.3
15693,18,892,4,1316.62,2024-03-01,Cancelled,App,0.24
15694,70,1499,2,1401.29,2024-01-09,Completed,App,0.25
15695,58,1928,2,447.17,2024-02-21,Completed,Web,0.16
15696,11,21,3,1004.76,2024-02-26,Completed,App,0.09
15697,46,520,4,221.55,2024-01-15,Cancelled,Store,0.21
15698,50,1417,3,1097.22,2024-02-06,Completed,App,0.15
15699,41,724,1,1289.85,2024-02-18,Cancelled,App,0.08
15700,8,1705,3,1688.35,2024-02-28,Cancelled,Store,0.12
15701,22,1297,4,1756.66,2024-01-18,Cancelled,Web,0.25
15702,22,1482,3,327.53,2024-02-15,Completed,Web,0.25
15703,30,1950,1,525.57,2024-01-05,Cancelled,App,0.2
15704,81,1046,1,1723.3,2024-02-07,Completed,Store,0.16
15705,99,1736,5,1899.07,2024-02-11,Completed,Store,0.11
15706,45,69,1,1727.14,2024-01-04,Completed,App,0.06
15707,46,1764,1,1597.96,2024-02-10,Cancelled,Web,0.04
15708,39,1250,3,671.69,2024-01-27,Completed,Store,0.09
15709,10,736,3,563.16,2024-01-21,Completed,App,0.13
15710,43,1141,2,1490.86,2024-01-07,Cancelled,App,0.14
15711,64,1750,2,1398.4,2024-01-08,Completed,App,0.1
15712,10,1879,2,1766.48,2024-01-03,Cancelled,Web,0.1
15713,49,1542,1,1656.09,2024-01-24,Completed,Web,0.01
15714,51,321,5,1570.27,2024-02-10,Completed,Web,0.07
15715,48,47,5,674.38,2024-02-08,Cancelled,Web,0.27
15716,80,371,4,1784.73,2024-02-12,Completed,Web,0.14
15717,45,137,3,1781.99,2024-02-23,Completed,App,0.07
15718,27,846,1,1955.69,2024-02-23,Completed,App,0.13
15719,99,1773,3,589.39,2024-02-14,Completed,Web,0.18
15720,65,1634,3,487.4,2024-01-28,Completed,Web,0.01
15721,63,1832,4,1370.64,2024-02-20,Completed,Web,0.04
15722,43,1842,2,220.46,2024-01-18,Completed,App,0.19
15723,65,1060,3,1472.3,2024-02-21,Cancelled,Store,0.16
15724,18,1320,2,1257.5,2024-01-24,Completed,Web,0.21
15725,23,258,2,974.44,2024-02-29,Cancelled,App,0.28
15726,66,665,5,406.1,2024-02-12,Completed,Web,0.25
15727,51,1130,3,795.72,2024-02-28,Completed,Store,0.16
15728,68,237,5,346.23,2024-01-03,Completed,Store,0.11
15729,4,1928,2,683.18,2024-02-21,Completed,Web,0.18
15730,40,404,3,122.24,2024-01-04,Cancelled,Store,0.28
15731,10,281,5,776.81,2024-01-10,Completed,App,0.16
15732,38,573,1,1517.91,2024-01-30,Cancelled,Web,0.13
15733,75,551,4,450.97,2024-01-26,Completed,App,0.2
15734,86,940,5,1155.21,2024-02-27,Cancelled,App,0.27
15735,78,1736,5,1651.76,2024-01-30,Cancelled,Store,0.21
15736,97,873,3,1859.83,2024-01-13,Cancelled,Store,0.23
15737,38,1504,1,1335.11,2024-02-03,Cancelled,App,0.19
15738,33,921,5,1991.46,2024-01-08,Cancelled,Store,0.25
15739,1,1105,5,1162.61,2024-01-03,Completed,App,0.17
15740,55,1993,5,507.47,2024-01-07,Completed,Web,0.02
15741,65,347,4,220.85,2024-01-11,Cancelled,Store,0.15
15742,92,1927,3,1838.38,2024-01-21,Cancelled,Store,0.1
15743,61,1710,3,1909.65,2024-02-01,Cancelled,App,0.03
15744,57,1725,1,1265.33,2024-01-19,Completed,App,0.23
15745,34,550,2,455.67,2024-02-24,Completed,Web,0.13
15746,2,639,2,1697.15,2024-01-04,Cancelled,Store,0.13
15747,22,473,1,1142.13,2024-02-12,Cancelled,Web,0.09
15748,78,36,5,889.72,2024-02-16,Cancelled,Store,0.13
15749,49,193,3,314.64,2024-02-13,Cancelled,Web,0.28
15750,60,386,2,838.39,2024-02-13,Completed,Web,0.05
15751,97,1389,2,938.04,2024-01-25,Cancelled,Store,0.16
15752,14,1916,2,1613.55,2024-01-02,Completed,App,0.16
15753,92,1386,2,1088.25,2024-01-10,Cancelled,Store,0.25
15754,77,999,3,1218.78,2024-01-15,Cancelled,App,0.17
15755,34,1671,4,188.24,2024-02-25,Completed,Web,0.1
15756,13,1717,5,1926.67,2024-01-02,Cancelled,App,0.29
15757,18,1484,3,594.47,2024-02-25,Cancelled,Web,0.09
15758,16,686,5,296.43,2024-02-09,Cancelled,Store,0.02
15759,28,1147,1,1796.02,2024-02-21,Cancelled,Web,0.08
15760,78,1744,4,165.27,2024-02-25,Completed,App,0.19
15761,43,948,2,267.27,2024-02-27,Cancelled,Web,0.11
15762,81,1093,4,1686.03,2024-02-05,Completed,App,0.18
15763,60,260,3,1632.6,2024-01-01,Completed,Store,0.09
15764,38,294,1,1781.58,2024-02-27,Completed,Web,0.21
15765,8,1116,5,917.81,2024-01-10,Cancelled,Web,0.2
15766,54,557,1,1502.48,2024-01-10,Cancelled,App,0.05
15767,50,642,4,860.3,2024-01-29,Completed,App,0.16
15768,49,714,4,283.44,2024-01-20,Cancelled,App,0.15
15769,4,1764,5,1003.28,2024-01-29,Completed,Store,0.3
15770,24,705,5,259.53,2024-01-18,Cancelled,Web,0.27
15771,98,1786,4,1901.54,2024-01-13,Cancelled,Store,0.26
15772,80,1029,5,630.6,2024-01-27,Completed,App,0.26
15773,70,462,1,655.95,2024-01-08,Completed,Store,0.11
15774,92,1776,1,1980.88,2024-02-01,Completed,Web,0.15
15775,23,1135,5,1384.58,2024-02-23,Completed,App,0.05
15776,96,358,2,982.25,2024-02-24,Cancelled,Web,0.01
15777,48,1425,5,1250.05,2024-01-06,Cancelled,Store,0.03
15778,48,479,2,1538.18,2024-01-28,Completed,App,0.08
15779,99,1631,2,1056.95,2024-01-09,Completed,Store,0.09
15780,41,1534,2,2224.64,2024-01-12,Completed,App,0.03
15781,39,1185,4,838.2,2024-01-03,Completed,Store,0.18
15782,38,269,4,855.12,2024-01-27,Completed,Store,0.24
15783,69,1056,3,796.01,2024-01-04,Completed,Store,0.17
15784,32,365,2,1906.45,2024-01-16,Completed,Web,0.26
15785,43,1713,1,1130.71,2024-02-17,Cancelled,Web,0.05
15786,13,668,5,1376.52,2024-01-07,Cancelled,Store,0.01
15787,37,867,1,1738.84,2024-02-12,Completed,Web,0.17
15788,37,3,5,853.54,2024-03-01,Completed,Store,0.04
15789,19,1067,5,602.93,2024-01-05,Cancelled,App,0.01
15790,4,1975,4,579.35,2024-01-15,Cancelled,Store,0.28
15791,85,1683,3,266.96,2024-01-25,Cancelled,App,0.1
15792,73,1669,4,768.25,2024-01-27,Completed,Store,0.17
15793,55,711,5,1355.87,2024-02-09,Completed,Store,0.22
15794,24,1294,4,1194.0,2024-02-29,Cancelled,Web,0.23
15795,70,508,3,960.12,2024-02-14,Completed,Web,0.05
15796,96,1634,1,1325.52,2024-03-01,Cancelled,App,0.25
15797,41,932,2,1981.47,2024-01-18,Completed,Web,0.27
15798,25,1366,4,1316.64,2024-02-26,Cancelled,Web,0.04
15799,66,1424,3,581.01,2024-02-12,Completed,Web,0.22
15800,32,909,5,441.55,2024-01-01,Cancelled,App,0.19
15801,87,49,3,661.42,2024-01-15,Completed,Web,0.11
15802,36,1201,4,374.97,2024-02-28,Completed,Store,0.11
15803,91,1330,3,1998.04,2024-02-06,Cancelled,Web,0.15
15804,20,1597,4,1510.51,2024-01-31,Completed,Store,0.22
15805,46,300,2,863.8,2024-01-28,Cancelled,Web,0.19
15806,98,1221,3,971.96,2024-02-19,Completed,Web,0.24
15807,99,455,4,1428.02,2024-02-03,Cancelled,Web,0.27
15808,63,859,3,261.55,2024-02-16,Cancelled,Store,0.21
15809,68,1241,2,1569.42,2024-01-20,Completed,Store,0.2
15810,8,589,1,850.55,2024-01-09,Cancelled,App,0.11
15811,58,795,4,418.56,2024-02-02,Cancelled,App,0.2
15812,77,217,5,541.83,2024-02-22,Completed,Web,0.27
15813,4,703,4,151.46,2024-02-15,Cancelled,Web,0.26
15814,62,1805,1,1106.63,2024-02-24,Cancelled,App,0.26
15815,82,354,2,371.45,2024-02-24,Cancelled,Web,0.13
15816,5,510,4,2522.1,2024-01-31,Cancelled,App,0.01
15817,62,233,3,1133.24,2024-02-04,Cancelled,Store,0.04
15818,49,789,5,992.12,2024-01-24,Completed,App,0.27
15819,95,247,2,1957.98,2024-01-20,Cancelled,Web,0.19
15820,3,712,5,1127.81,2024-02-28,Cancelled,Store,0.17
15821,99,419,3,1021.41,2024-02-17,Completed,Store,0.14
15822,52,998,5,1241.97,2024-02-03,Cancelled,App,0.23
15823,34,182,2,1673.98,2024-01-15,Cancelled,App,0.14
15824,26,169,2,1302.2,2024-01-02,Cancelled,Web,0.23
15825,38,102,4,1671.96,2024-01-12,Completed,App,0.13
15826,98,591,4,827.97,2024-02-02,Completed,App,0.29
15827,14,1765,5,1067.38,2024-01-17,Cancelled,App,0.19
15828,23,390,3,1107.64,2024-01-02,Completed,App,0.14
15829,94,437,5,1672.41,2024-02-23,Completed,Store,0.04
15830,87,232,4,1293.32,2024-01-16,Completed,App,0.11
15831,12,1716,2,922.4,2024-01-18,Cancelled,Store,0.12
15832,13,279,1,850.06,2024-01-25,Completed,Store,0.01
15833,35,292,5,862.11,2024-01-19,Completed,Web,0.18
15834,9,1789,1,206.78,2024-02-03,Completed,Store,0.16
15835,71,509,2,880.31,2024-01-03,Completed,Store,0.25
15836,46,1185,2,1088.51,2024-01-16,Completed,Store,0.25
15837,79,88,4,428.69,2024-02-26,Completed,App,0.09
15838,1,1014,2,1967.13,2024-01-12,Completed,App,0.17
15839,83,915,3,769.73,2024-01-03,Completed,Web,0.14
15840,89,948,4,535.76,2024-01-08,Completed,Store,0.11
15841,75,359,3,984.11,2024-02-11,Cancelled,Web,0.06
15842,75,24,5,990.56,2024-01-18,Cancelled,Web,0.28
15843,14,968,1,1135.4,2024-02-24,Completed,App,0.0
15844,27,621,4,1630.76,2024-01-20,Cancelled,Web,0.29
15845,17,1109,3,1685.79,2024-01-29,Cancelled,Web,0.12
15846,72,621,1,649.82,2024-01-31,Completed,Store,0.19
15847,87,268,2,1423.89,2024-03-01,Completed,App,0.08
15848,70,1072,1,221.8,2024-01-14,Cancelled,Store,0.15
15849,28,1165,4,194.1,2024-01-09,Cancelled,Store,0.3
15850,61,76,3,278.13,2024-01-26,Cancelled,Store,0.27
15851,98,1728,5,1901.05,2024-02-24,Cancelled,Store,0.24
15852,37,648,2,544.93,2024-01-02,Cancelled,Store,0.09
15853,94,1828,3,1779.71,2024-01-12,Cancelled,Store,0.25
15854,49,1076,4,1829.46,2024-01-18,Cancelled,App,0.08
15855,10,689,4,466.58,2024-02-02,Cancelled,App,0.07
15856,7,686,1,176.86,2024-02-02,Completed,Store,0.04
15857,52,1199,1,556.97,2024-01-07,Completed,Web,0.14
15858,60,226,5,1099.15,2024-01-20,Completed,App,0.2
15859,19,518,3,1695.75,2024-01-27,Completed,Web,0.02
15860,52,1421,3,1503.09,2024-01-02,Completed,App,0.0
15861,87,1671,3,1056.72,2024-01-28,Cancelled,Web,0.07
15862,20,302,1,1259.61,2024-02-04,Cancelled,App,0.27
15863,70,1390,4,1788.76,2024-02-01,Cancelled,Web,0.21
15864,35,898,2,375.23,2024-01-29,Cancelled,Store,0.25
15865,54,125,3,829.92,2024-02-09,Completed,Store,0.0
15866,54,1546,2,1737.83,2024-01-15,Completed,Web,0.08
15867,35,523,3,477.49,2024-02-19,Cancelled,Web,0.17
15868,39,1484,2,1913.37,2024-01-27,Cancelled,App,0.27
15869,24,1871,3,1902.76,2024-01-14,Completed,Store,0.02
15870,54,465,1,1098.45,2024-02-05,Cancelled,Store,0.2
15871,8,1189,2,1384.96,2024-02-29,Cancelled,Web,0.21
15872,39,1491,1,1622.46,2024-02-27,Cancelled,Store,0.11
15873,67,1937,5,1116.9,2024-02-23,Completed,Store,0.14
15874,15,594,3,749.87,2024-02-27,Completed,App,0.19
15875,70,1396,3,804.29,2024-01-25,Completed,Web,0.02
15876,39,1499,3,602.08,2024-01-28,Cancelled,Store,0.14
15877,97,269,4,550.45,2024-01-30,Completed,Web,0.08
15878,57,1608,2,1710.94,2024-01-04,Cancelled,Store,0.22
15879,91,15,5,116.74,2024-01-11,Cancelled,App,0.3
15880,18,1180,3,467.29,2024-01-22,Completed,Store,0.29
15881,39,1832,1,756.76,2024-02-09,Completed,Store,0.27
15882,37,115,3,1051.61,2024-02-16,Cancelled,Store,0.27
15883,72,1790,1,107.75,2024-02-09,Completed,Store,0.11
15884,64,1575,5,926.39,2024-01-11,Completed,App,0.15
15885,37,674,5,807.16,2024-02-16,Completed,App,0.22
15886,53,1079,1,1148.41,2024-02-22,Cancelled,App,0.08
15887,49,847,5,279.42,2024-01-23,Cancelled,Store,0.29
15888,63,900,1,1176.68,2024-01-02,Cancelled,Store,0.05
15889,67,410,5,2474.23,2024-01-18,Cancelled,App,0.02
15890,23,1589,3,461.26,2024-01-31,Completed,App,0.26
15891,59,1384,5,603.68,2024-02-08,Cancelled,Store,0.28
15892,62,1418,2,863.59,2024-02-04,Cancelled,Web,0.08
15893,91,1059,4,1327.81,2024-02-27,Completed,Web,0.29
15894,33,349,4,1732.25,2024-01-02,Cancelled,Web,0.06
15895,73,975,4,1993.08,2024-02-27,Completed,App,0.22
15896,99,37,1,706.54,2024-01-18,Completed,Web,0.07
15897,17,1102,3,2078.35,2024-02-07,Completed,Store,0.17
15898,86,1964,3,438.03,2024-02-28,Cancelled,Store,0.21
15899,78,1400,5,516.72,2024-01-25,Cancelled,App,0.21
15900,46,1709,4,1906.39,2024-01-15,Cancelled,Web,0.06
15901,82,595,3,720.44,2024-01-20,Cancelled,Store,0.05
15902,86,1328,2,1085.57,2024-02-29,Completed,Store,0.22
15903,99,1984,3,677.52,2024-02-17,Cancelled,Store,0.03
15904,99,1173,5,240.45,2024-02-07,Completed,App,0.25
15905,86,1139,2,1704.84,2024-01-13,Cancelled,Store,0.09
15906,52,212,2,877.39,2024-01-14,Completed,Web,0.11
15907,17,1756,5,307.62,2024-02-14,Cancelled,Web,0.1
15908,29,1139,3,1047.85,2024-01-23,Completed,App,0.21
15909,2,87,2,881.22,2024-02-25,Cancelled,Store,0.06
15910,96,1083,2,1899.03,2024-02-23,Completed,App,0.19
15911,7,1747,1,186.7,2024-02-15,Cancelled,Web,0.27
15912,60,607,2,336.57,2024-01-27,Cancelled,App,0.02
15913,22,149,4,1671.35,2024-02-12,Completed,App,0.18
15914,46,872,3,1508.47,2024-01-28,Cancelled,Web,0.3
15915,43,418,3,360.72,2024-01-13,Cancelled,Store,0.15
15916,52,1681,2,1642.74,2024-01-16,Completed,Web,0.11
15917,40,181,3,975.91,2024-02-29,Cancelled,Web,0.08
