order_id,payment_amount,payment_method,payment_date
14526,1161.17,Wallet,2024-01-26
5272,1748.97,Wallet,2024-01-22
13698,1413.51,NetBanking,2024-01-19
7923,765.87,Wallet,2024-01-02
3806,412.83,NetBanking,2024-01-02
6772,1487.38,Card,2024-01-16
19928,1673.47,UPI,2024-01-31
18445,1690.01,Card,2024-01-02
1546,729.26,NetBanking,2024-02-28
8095,239.0,Card,2024-02-27
5623,1638.32,Card,2024-02-06
15704,840.83,Wallet,2024-01-28
7731,173.98,Card,2024-01-28
7326,594.08,NetBanking,2024-01-22
7331,572.44,UPI,2024-02-07
17896,206.87,NetBanking,2024-01-01
19764,213.04,Wallet,2024-01-13
59,286.36,UPI,2024-01-14
16355,322.99,NetBanking,2024-02-03
19704,573.45,UPI,2024-01-13
17491,137.0,NetBanking,2024-01-05
6874,904.51,NetBanking,2024-02-26
6785,294.41,NetBanking,2024-01-06
2676,1258.0,Card,2024-02-19
14496,1296.43,Wallet,2024-01-17
14151,639.17,Wallet,2024-01-28
12238,1935.34,Card,2024-02-19
7356,1793.84,NetBanking,2024-01-06
4558,556.53,UPI,2024-02-20
10821,1218.72,Wallet,2024-02-22
9252,1357.74,Wallet,2024-02-17
12338,1787.1,Card,2024-02-19
5528,1976.22,Wallet,2024-01-11
14200,1667.45,Card,2024-02-09
3242,322.24,Wallet,2024-01-01
8235,982.23,Card,2024-02-26
1304,993.83,UPI,2024-01-05
1220,1554.18,UPI,2024-01-03
10831,654.56,UPI,2024-02-06
7059,1032.49,Card,2024-01-05
11200,433.58,Wallet,2024-02-06
4622,1869.93,Card,2024-01-21
10678,835.45,Wallet,2024-01-22
9323,238.23,NetBanking,2024-01-25
4372,725.63,Card,2024-02-11
10939,840.88,NetBanking,2024-02-29
9644,1453.63,Wallet,2024-02-02
18633,1779.06,Wallet,2024-02-25
18392,718.73,Wallet,2024-01-16
7653,1451.05,UPI,2024-02-06
12006,1004.6,UPI,2024-02-24
396,393.54,Wallet,2024-01-02
7416,425.51,UPI,2024-03-01
13633,1467.35,NetBanking,2024-02-15
11870,1898.0,Wallet,2024-02-01
11726,443.76,Card,2024-01-08
17437,843.8,NetBanking,2024-02-04
18132,805.96,NetBanking,2024-01-06
18647,1414.05,NetBanking,2024-01-24
1973,1518.7,UPI,2024-01-29
13407,1679.45,UPI,2024-01-14
4322,1350.83,Card,2024-01-28
445,864.03,Card,2024-02-11
1779,1871.94,NetBanking,2024-02-26
4459,854.01,UPI,2024-01-17
7505,1507.0,Wallet,2024-01-22
11397,680.69,NetBanking,2024-01-13
5815,652.72,Wallet,2024-02-11
15563,878.71,UPI,2024-01-27
4935,1545.76,NetBanking,2024-02-03
7169,742.71,Wallet,2024-02-03
5040,193.07,Wallet,2024-02-02
15377,673.98,Wallet,2024-01-25
17889,310.34,Wallet,2024-02-04
17480,1195.16,Card,2024-01-04
4080,200.23,Card,2024-01-30
10783,766.7,NetBanking,2024-01-06
6603,514.36,UPI,2024-01-28
13073,771.51,Card,2024-01-29
12181,1000.29,Wallet,2024-01-30
303,551.52,Wallet,2024-01-25
13801,1401.15,Wallet,2024-02-26
624,1450.21,NetBanking,2024-01-05
19243,1677.02,UPI,2024-01-01
10800,666.16,Wallet,2024-02-22
996,780.33,NetBanking,2024-01-26
11415,1193.32,Wallet,2024-01-24
15921,961.0,UPI,2024-01-15
19551,127.9,Card,2024-02-16
8457,944.62,Wallet,2024-01-15
9437,1394.38,Wallet,2024-01-08
19962,1762.97,Card,2024-01-29
1323,1883.2,Card,2024-01-06
10858,1489.5,UPI,2024-01-17
3681,1820.03,Card,2024-02-23
19131,1287.95,Wallet,2024-01-19
17479,805.52,UPI,2024-02-26
17807,1293.15,NetBanking,2024-02-16
7761,1984.52,Wallet,2024-02-14
7287,1336.71,Card,2024-01-21
4353,620.09,UPI,2024-02-18
12635,103.48,UPI,2024-01-20
14861,1041.59,UPI,2024-01-31
17242,982.17,Wallet,2024-01-01
4958,1714.22,Wallet,2024-01-31
16422,1984.48,UPI,2024-01-20
8007,263.84,NetBanking,2024-02-20
3088,1387.58,Card,2024-02-15
3045,1381.42,UPI,2024-02-21
13768,1795.16,NetBanking,2024-02-07
4084,1525.24,Card,2024-02-04
18900,668.75,NetBanking,2024-02-06
10566,889.74,NetBanking,2024-02-17
2364,129.38,Card,2024-02-14
11347,256.96,Wallet,2024-02-17
8375,1705.26,UPI,2024-01-25
19561,101.86,NetBanking,2024-02-09
14132,1801.55,UPI,2024-01-03
8817,1417.5,Wallet,2024-02-04
7927,577.24,NetBanking,2024-01-04
15529,905.96,NetBanking,2024-02-08
7133,817.87,UPI,2024-02-16
14500,1263.54,Card,2024-01-03
7854,856.51,UPI,2024-01-03
10765,236.09,Card,2024-02-07
1720,504.64,UPI,2024-02-09
11486,1994.13,UPI,2024-01-18
4914,954.13,Card,2024-02-09
2197,198.87,NetBanking,2024-02-27
10635,152.57,NetBanking,2024-01-26
15324,736.36,Card,2024-01-04
12116,1556.52,Wallet,2024-01-07
7158,1881.04,UPI,2024-02-29
701,769.25,NetBanking,2024-01-27
5903,1415.12,NetBanking,2024-01-08
2439,1652.65,NetBanking,2024-01-11
17183,724.39,NetBanking,2024-02-25
6618,611.84,NetBanking,2024-01-15
2949,812.87,NetBanking,2024-01-03
10235,669.31,NetBanking,2024-02-13
15450,1456.94,UPI,2024-01-24
6568,738.75,UPI,2024-01-04
4207,1194.69,Card,2024-01-04
14375,753.31,NetBanking,2024-02-09
12481,880.84,NetBanking,2024-02-10
10584,584.98,Card,2024-01-03
10005,1308.55,UPI,2024-01-08
211,1361.94,UPI,2024-02-11
6798,120.65,Wallet,2024-01-05
18506,1098.82,Wallet,2024-01-25
16553,577.89,Card,2024-01-03
10042,1040.12,NetBanking,2024-01-10
2453,985.05,Card,2024-02-13
18911,1479.79,NetBanking,2024-02-11
10029,1468.45,Wallet,2024-01-21
16131,1889.16,Wallet,2024-01-26
1572,1871.8,UPI,2024-01-14
18212,1797.26,Card,2024-01-13
12211,548.64,Card,2024-02-05
12856,1656.14,NetBanking,2024-02-21
12795,375.41,NetBanking,2024-02-05
8352,1181.38,NetBanking,2024-02-02
16226,1178.0,Wallet,2024-01-03
14137,1263.48,Wallet,2024-02-20
12753,557.86,Wallet,2024-03-01
19449,1176.5,Card,2024-02-09
14528,1512.7,UPI,2024-01-22
4593,1790.93,UPI,2024-02-07
9856,728.09,UPI,2024-02-06
10596,942.91,NetBanking,2024-01-01
5475,905.12,Card,2024-01-06
8806,1590.56,Card,2024-02-11
14532,230.63,UPI,2024-01-27
4319,1922.28,NetBanking,2024-02-23
11375,979.62,NetBanking,2024-02-23
3338,226.62,NetBanking,2024-01-19
8827,189.24,NetBanking,2024-01-21
11847,750.35,NetBanking,2024-02-07
2566,908.23,NetBanking,2024-01-15
6664,1076.24,Card,2024-02-24
18451,296.25,UPI,2024-01-14
16242,851.21,Card,2024-02-15
6758,1169.41,UPI,2024-01-17
311,461.6,NetBanking,2024-01-17
9450,289.69,NetBanking,2024-02-03
10468,1953.31,Card,2024-02-02
891,1586.89,UPI,2024-01-08
13027,1004.93,Card,2024-02-21
4635,1744.46,UPI,2024-02-18
1489,229.78,NetBanking,2024-01-09
16014,666.48,UPI,2024-02-13
5550,432.38,NetBanking,2024-01-10
3625,1838.85,NetBanking,2024-02-21
10043,522.25,NetBanking,2024-02-20
9309,1469.25,Card,2024-02-12
9268,710.91,Wallet,2024-02-12
17738,1768.62,UPI,2024-02-02
8859,1992.02,Wallet,2024-02-24
9249,235.51,NetBanking,2024-02-11
18063,115.39,Card,2024-02-22
6425,1420.26,UPI,2024-01-24
3627,1676.51,NetBanking,2024-02-14
10728,972.24,Wallet,2024-01-19
6108,1718.06,NetBanking,2024-01-20
16380,1637.85,NetBanking,2024-01-25
13733,1450.0,UPI,2024-02-10
16650,501.33,UPI,2024-01-21
4444,1517.93,NetBanking,2024-01-08
18565,367.35,Card,2024-02-16
6640,641.41,Wallet,2024-01-01
10314,862.41,UPI,2024-02-04
815,1959.76,NetBanking,2024-02-27
15131,1776.71,UPI,2024-01-04
7769,704.09,Card,2024-01-23
7318,1538.28,NetBanking,2024-02-29
5527,1022.38,NetBanking,2024-02-04
12656,1310.95,Card,2024-01-03
14802,1944.79,UPI,2024-01-20
19099,1498.23,UPI,2024-02-26
16728,1621.84,NetBanking,2024-02-02
17602,1489.3,Card,2024-01-04
18641,1519.13,Card,2024-01-18
12184,1802.49,NetBanking,2024-01-13
13171,911.9,UPI,2024-01-14
14109,368.82,NetBanking,2024-02-20
19712,542.49,NetBanking,2024-01-01
12239,713.5,Wallet,2024-02-29
18376,1810.76,NetBanking,2024-01-31
2608,1381.52,UPI,2024-01-24
10702,619.2,UPI,2024-02-14
5857,795.98,Card,2024-01-04
4780,1625.24,Wallet,2024-02-01
6472,614.47,NetBanking,2024-02-23
4830,1981.55,NetBanking,2024-02-05
17033,458.75,Card,2024-02-07
2559,1217.66,Wallet,2024-01-22
5176,955.79,NetBanking,2024-02-29
13828,1190.49,Card,2024-02-06
8103,1708.21,UPI,2024-01-09
5470,1359.36,UPI,2024-01-30
2747,219.51,NetBanking,2024-02-22
16676,1716.81,Wallet,2024-01-03
7306,1600.96,Wallet,2024-02-03
5376,1406.14,Wallet,2024-01-30
16550,920.7,Card,2024-02-08
8882,1379.15,NetBanking,2024-02-28
1465,1886.52,Wallet,2024-02-03
18653,1799.33,NetBanking,2024-02-26
11934,323.23,Card,2024-01-08
4817,1796.97,UPI,2024-01-20
13848,446.85,Wallet,2024-01-21
17203,1759.83,Wallet,2024-02-04
4285,1475.66,NetBanking,2024-01-14
16015,835.92,Wallet,2024-01-26
831,329.42,Wallet,2024-01-02
5906,554.59,UPI,2024-01-17
6285,211.98,Card,2024-01-04
4796,1931.41,UPI,2024-01-28
10306,1058.36,Wallet,2024-01-12
1025,1740.89,UPI,2024-02-25
15628,876.08,Card,2024-02-25
19093,802.86,NetBanking,2024-02-22
17084,1130.31,Card,2024-03-01
16942,1249.27,UPI,2024-02-01
4225,936.4,UPI,2024-02-07
2131,1241.33,NetBanking,2024-02-23
4981,1988.27,UPI,2024-01-13
7412,665.48,Wallet,2024-02-11
2160,1523.88,NetBanking,2024-01-21
4202,456.93,Wallet,2024-01-17
18264,1881.74,Card,2024-02-24
5183,1937.66,Card,2024-02-12
620,1187.68,NetBanking,2024-01-13
2476,1285.31,UPI,2024-01-23
3548,574.62,Card,2024-01-27
14537,196.8,Wallet,2024-02-19
15782,1201.87,NetBanking,2024-02-28
11125,975.37,UPI,2024-01-17
2656,1528.87,NetBanking,2024-01-27
17279,1273.76,UPI,2024-01-15
7114,298.95,Wallet,2024-01-03
19541,616.43,UPI,2024-01-10
10892,140.47,UPI,2024-01-08
5715,281.81,NetBanking,2024-02-10
19375,1638.45,NetBanking,2024-01-21
787,1961.7,UPI,2024-02-27
8156,337.66,NetBanking,2024-02-06
7624,1058.08,Wallet,2024-02-07
17120,1528.74,UPI,2024-01-25
9263,1753.91,Wallet,2024-01-07
15702,1506.33,Card,2024-03-01
18282,1968.9,Wallet,2024-02-29
5480,2120.18,Wallet,2024-02-06
6000,1985.73,NetBanking,2024-01-11
11696,1497.02,UPI,2024-02-28
7480,832.14,NetBanking,2024-02-13
18385,295.41,UPI,2024-01-03
16342,1261.73,Wallet,2024-01-11
7610,897.85,UPI,2024-02-10
6577,711.81,Wallet,2024-01-28
13645,1200.33,NetBanking,2024-01-11
12591,796.76,NetBanking,2024-02-03
5933,864.76,UPI,2024-02-22
13677,839.28,Card,2024-01-06
6295,1497.09,Card,2024-01-20
3833,1266.05,UPI,2024-02-17
15300,1312.87,UPI,2024-02-17
5036,535.84,NetBanking,2024-01-05
17495,151.88,NetBanking,2024-02-27
11488,606.94,UPI,2024-01-17
2128,828.63,NetBanking,2024-02-18
13560,349.87,NetBanking,2024-01-05
14990,1181.56,Wallet,2024-01-30
11688,1245.41,Card,2024-01-17
10972,1582.95,UPI,2024-01-28
13903,679.39,UPI,2024-02-03
8757,1970.23,Wallet,2024-01-16
5263,931.45,Wallet,2024-01-14
9583,1525.05,NetBanking,2024-01-30
17235,1528.34,NetBanking,2024-01-04
12993,124.86,NetBanking,2024-01-10
11751,1855.93,NetBanking,2024-02-02
5637,617.73,Card,2024-02-25
4656,1261.84,Wallet,2024-01-11
9002,1489.62,Wallet,2024-02-28
13537,502.12,Wallet,2024-02-22
13169,1320.61,UPI,2024-02-15
4137,536.55,UPI,2024-01-07
8625,435.0,Card,2024-02-28
18192,1776.95,Card,2024-01-20
9179,796.17,Card,2024-01-25
13265,212.66,Wallet,2024-01-08
2218,568.45,UPI,2024-01-18
15443,1113.69,Card,2024-02-16
3807,502.36,Wallet,2024-01-30
11869,1439.13,NetBanking,2024-02-14
11461,757.63,UPI,2024-01-10
16812,1086.29,Card,2024-01-06
9050,657.05,UPI,2024-02-28
12853,584.24,Wallet,2024-02-28
4607,1528.71,Card,2024-02-07
4760,130.39,Wallet,2024-01-11
9087,626.08,Card,2024-02-07
9237,1210.87,Wallet,2024-02-15
10944,550.75,UPI,2024-01-10
12294,130.34,Card,2024-01-12
1153,1814.33,Wallet,2024-02-01
8642,1440.28,NetBanking,2024-02-19
1675,1938.34,UPI,2024-02-03
19985,608.16,Card,2024-03-01
9339,1741.63,NetBanking,2024-02-15
13053,787.59,UPI,2024-02-24
643,1057.82,NetBanking,2024-01-03
10270,1277.64,UPI,2024-02-25
2765,1308.66,Wallet,2024-02-20
7340,426.92,Card,2024-01-21
8985,577.98,UPI,2024-01-31
12019,1750.57,UPI,2024-01-11
4538,1331.21,NetBanking,2024-02-22
18999,1472.29,UPI,2024-01-18
9728,151.25,UPI,2024-01-05
5830,1536.97,Card,2024-02-01
15220,642.33,Wallet,2024-02-08
14171,1238.53,Wallet,2024-02-11
17505,1218.69,NetBanking,2024-02-08
12764,1457.78,Wallet,2024-02-29
5606,1953.81,UPI,2024-02-11
19328,981.31,NetBanking,2024-01-02
3416,284.81,NetBanking,2024-02-22
780,1507.04,NetBanking,2024-02-13
14257,1187.33,UPI,2024-01-11
15881,317.02,UPI,2024-01-06
7472,123.64,Wallet,2024-02-21
16280,1868.8,Wallet,2024-02-08
5456,976.89,Wallet,2024-02-17
2672,185.09,Wallet,2024-01-03
19648,1340.21,NetBanking,2024-01-05
3579,973.12,Wallet,2024-02-25
16191,415.29,NetBanking,2024-03-01
7113,192.87,Card,2024-01-10
10348,1413.1,NetBanking,2024-01-02
16489,673.9,Card,2024-01-08
408,1301.57,Card,2024-01-13
2436,1373.4,Card,2024-01-22
11926,757.83,NetBanking,2024-01-04
5352,673.44,Wallet,2024-02-28
19011,126.9,NetBanking,2024-02-09
15310,1453.98,Card,2024-01-19
3977,1007.14,NetBanking,2024-01-04
1404,118.35,UPI,2024-01-12
17478,1771.17,Card,2024-02-24
199,886.58,NetBanking,2024-02-21
8853,898.41,Wallet,2024-02-01
8102,611.97,Wallet,2024-01-12
12513,1663.24,NetBanking,2024-02-15
15770,1077.14,NetBanking,2024-01-02
15754,479.5,UPI,2024-03-01
1522,1936.57,NetBanking,2024-02-09
18586,886.94,NetBanking,2024-02-02
3618,304.64,NetBanking,2024-01-21
5303,483.32,UPI,2024-01-15
7439,344.64,UPI,2024-03-01
3397,1314.39,UPI,2024-02-04
9740,417.04,Card,2024-02-11
17019,1894.24,Wallet,2024-01-11
6293,1817.27,Wallet,2024-02-21
7052,1520.15,UPI,2024-01-23
8064,1042.3,UPI,2024-02-04
19602,512.85,Card,2024-02-21
15523,1645.57,Wallet,2024-02-15
11265,974.68,NetBanking,2024-02-22
11596,756.74,Card,2024-01-01
19583,1664.45,UPI,2024-01-13
6331,679.02,NetBanking,2024-01-15
3903,1604.98,NetBanking,2024-01-15
9435,1301.09,UPI,2024-02-13
14568,472.7,NetBanking,2024-01-12
12233,1658.01,NetBanking,2024-01-12
5670,1385.92,UPI,2024-02-08
1297,872.57,NetBanking,2024-02-13
13223,407.71,UPI,2024-01-19
18061,1000.41,Card,2024-02-24
9034,858.76,NetBanking,2024-01-28
18574,602.91,Wallet,2024-02-22
3176,388.92,Card,2024-01-14
10083,1137.74,Card,2024-02-15
14827,225.81,UPI,2024-02-20
16160,234.4,NetBanking,2024-01-16
11269,1354.86,Wallet,2024-01-11
6226,1646.92,UPI,2024-02-08
10501,582.69,NetBanking,2024-02-24
17185,1018.48,Wallet,2024-01-18
12776,1213.08,Wallet,2024-01-11
17431,1377.99,Card,2024-02-17
9703,1498.69,UPI,2024-02-16
6673,967.46,UPI,2024-01-30
13604,407.83,NetBanking,2024-01-22
18632,587.52,NetBanking,2024-01-16
14320,1796.02,UPI,2024-01-01
16189,1568.95,UPI,2024-02-26
12107,1898.9,UPI,2024-02-18
15063,966.7,NetBanking,2024-02-06
4974,1316.39,NetBanking,2024-02-18
13481,807.07,Card,2024-02-26
17926,797.81,Card,2024-01-07
8988,585.34,NetBanking,2024-01-23
7581,876.13,UPI,2024-02-18
5226,199.4,Card,2024-01-21
7629,1352.01,NetBanking,2024-02-09
9045,255.07,Card,2024-02-29
19895,1924.04,UPI,2024-02-20
15097,1857.82,UPI,2024-01-30
7613,1946.06,Card,2024-01-02
3907,149.59,UPI,2024-02-03
14281,778.26,Card,2024-01-22
9039,494.47,Wallet,2024-01-14
283,1508.6,Wallet,2024-02-19
17161,1589.68,NetBanking,2024-01-06
5680,189.82,NetBanking,2024-01-11
12458,1564.04,Card,2024-01-25
9194,1605.64,Wallet,2024-02-21
18941,1770.45,UPI,2024-01-31
15805,1599.77,Wallet,2024-02-22
11629,358.35,Wallet,2024-02-27
8623,890.16,UPI,2024-01-30
12257,195.0,Card,2024-01-23
17028,567.26,Wallet,2024-01-11
9962,513.02,NetBanking,2024-02-18
12884,1701.06,NetBanking,2024-02-14
10079,646.06,NetBanking,2024-01-25
19650,1796.22,NetBanking,2024-01-05
8901,165.13,Wallet,2024-01-23
8220,881.91,Card,2024-02-08
9410,677.57,Wallet,2024-01-13
4078,1279.83,Card,2024-01-21
15075,398.2,Card,2024-03-01
17590,1412.73,Wallet,2024-01-28
13130,566.72,NetBanking,2024-01-30
19568,926.35,UPI,2024-02-08
19027,1599.31,NetBanking,2024-02-11
15107,1459.82,Wallet,2024-02-19
8778,1122.37,Card,2024-02-23
19590,1174.26,Card,2024-01-16
6198,1104.33,Card,2024-01-12
3169,811.95,Wallet,2024-02-04
1209,1086.9,Card,2024-01-19
12827,1718.4,Wallet,2024-01-01
11949,267.7,Wallet,2024-01-22
8872,647.3,NetBanking,2024-01-16
17110,1835.81,Card,2024-01-31
17890,1434.18,UPI,2024-02-18
4861,595.95,UPI,2024-02-25
2467,123.89,UPI,2024-01-20
12118,1618.39,Card,2024-01-27
949,408.88,Wallet,2024-01-10
2093,1952.53,Wallet,2024-01-24
3261,1077.27,Card,2024-01-17
1850,1913.84,UPI,2024-01-13
8051,297.49,Wallet,2024-02-08
8508,599.76,Card,2024-01-19
15804,1820.58,Wallet,2024-01-06
10885,947.08,UPI,2024-02-08
2282,581.27,Wallet,2024-02-11
16658,1762.49,Card,2024-01-05
12364,1590.56,UPI,2024-02-14
8430,216.83,Wallet,2024-01-17
749,403.67,Card,2024-01-14
9453,366.96,NetBanking,2024-01-15
17080,669.78,Wallet,2024-01-22
5223,1220.47,Card,2024-01-28
12889,391.12,Card,2024-02-02
13601,1216.0,NetBanking,2024-01-11
15896,1192.58,UPI,2024-02-22
4415,1422.4,NetBanking,2024-02-06
9294,293.43,UPI,2024-02-06
7297,1827.68,NetBanking,2024-01-31
18151,1936.2,Wallet,2024-02-27
13135,1357.18,UPI,2024-02-11
17818,505.18,UPI,2024-02-14
10371,1751.81,Card,2024-01-11
4032,630.16,Card,2024-01-04
6534,1116.45,NetBanking,2024-01-20
4651,1018.47,Wallet,2024-01-18
4503,284.67,Card,2024-01-29
6906,363.64,NetBanking,2024-03-01
12781,1899.36,NetBanking,2024-02-27
19493,950.01,Wallet,2024-02-26
16856,1267.19,NetBanking,2024-02-06
6582,313.75,Card,2024-01-25
9419,326.81,Wallet,2024-01-22
16497,1338.31,Wallet,2024-01-02
15519,1784.07,Wallet,2024-01-04
6244,1860.52,UPI,2024-01-14
17309,1056.75,NetBanking,2024-01-01
4163,1383.74,Wallet,2024-01-29
1902,1666.45,Wallet,2024-01-25
18133,979.9,Wallet,2024-02-20
11717,328.38,UPI,2024-02-12
12843,1440.18,NetBanking,2024-01-28
13093,215.82,Wallet,2024-02-23
19422,1480.47,Card,2024-02-21
3455,1790.4,Wallet,2024-02-07
12794,1187.67,Card,2024-01-30
2911,779.26,Card,2024-01-30
4953,780.67,NetBanking,2024-02-18
16785,946.69,UPI,2024-01-15
5034,1028.51,Wallet,2024-01-16
6400,1981.22,NetBanking,2024-01-29
13116,194.11,UPI,2024-02-22
8425,1803.39,NetBanking,2024-02-15
14315,1842.66,UPI,2024-02-28
2852,1640.51,Card,2024-01-22
8971,1423.67,NetBanking,2024-01-27
17803,212.68,Wallet,2024-01-21
1827,405.08,UPI,2024-01-09
2891,1067.71,Wallet,2024-02-24
3561,675.39,NetBanking,2024-01-17
4350,1775.25,Wallet,2024-02-22
16195,332.5,UPI,2024-01-28
14761,1180.36,UPI,2024-02-21
9248,1679.93,NetBanking,2024-02-04
5887,1849.19,UPI,2024-02-06
8277,1101.92,Card,2024-01-27
13078,748.19,UPI,2024-01-11
2768,1788.64,Card,2024-01-01
12991,336.76,UPI,2024-01-23
3576,1224.33,NetBanking,2024-02-16
9658,1999.18,UPI,2024-01-22
641,1500.41,Card,2024-02-10
18062,255.05,UPI,2024-02-12
13715,692.65,UPI,2024-01-29
12882,1625.24,NetBanking,2024-02-08
13429,1297.65,NetBanking,2024-01-16
839,1445.28,Wallet,2024-01-28
12365,1052.13,Wallet,2024-01-24
18425,1241.46,Wallet,2024-01-02
5952,1079.2,UPI,2024-01-05
1309,948.27,Card,2024-02-13
11318,749.71,Wallet,2024-02-19
3931,853.21,Wallet,2024-02-09
17160,955.65,Card,2024-02-20
13971,778.83,Card,2024-01-02
13438,1662.21,NetBanking,2024-02-07
2800,796.23,Wallet,2024-02-11
5676,1012.22,Wallet,2024-01-17
6193,1154.8,NetBanking,2024-01-03
1367,506.72,NetBanking,2024-02-02
11848,754.35,UPI,2024-01-14
19330,1828.36,Wallet,2024-01-10
11103,1886.76,NetBanking,2024-02-17
17687,1681.61,Wallet,2024-01-12
5199,1455.21,Wallet,2024-02-08
17415,926.97,Card,2024-01-03
8795,794.6,Card,2024-02-08
7087,1683.43,Wallet,2024-01-27
4441,758.67,Card,2024-01-27
10902,1854.68,Wallet,2024-02-25
19117,625.1,NetBanking,2024-01-30
19159,1578.78,UPI,2024-01-10
5102,118.2,UPI,2024-01-02
18889,1849.34,Wallet,2024-01-26
11261,1563.11,UPI,2024-01-01
17290,502.63,Card,2024-01-14
2889,901.04,Wallet,2024-02-04
4910,821.14,UPI,2024-01-11
5114,1545.23,NetBanking,2024-02-18
19137,1023.63,Card,2024-01-11
5889,258.63,UPI,2024-01-19
9683,488.63,Card,2024-02-25
8289,243.68,Wallet,2024-01-09
16874,572.8,UPI,2024-01-29
6616,1136.74,NetBanking,2024-01-14
4424,1621.28,Wallet,2024-02-20
10008,1729.52,Wallet,2024-01-01
5018,1601.04,UPI,2024-02-06
15087,658.74,UPI,2024-01-27
13899,982.91,UPI,2024-01-30
14444,1079.18,UPI,2024-02-11
3028,1261.88,NetBanking,2024-01-21
9458,689.44,NetBanking,2024-01-08
6648,1290.12,UPI,2024-01-22
19527,1161.9,NetBanking,2024-02-09
4693,1584.16,Wallet,2024-02-13
12205,207.06,UPI,2024-02-01
3915,641.61,Card,2024-01-17
6202,1683.39,NetBanking,2024-02-16
10449,1006.54,NetBanking,2024-01-22
14129,160.3,Wallet,2024-01-21
7120,830.76,NetBanking,2024-02-15
592,153.51,UPI,2024-01-16
14803,1573.71,NetBanking,2024-02-20
17427,1642.28,Wallet,2024-01-25
11395,997.21,NetBanking,2024-01-21
14166,1187.33,Card,2024-01-05
17903,1679.69,NetBanking,2024-02-12
10182,363.57,Card,2024-02-01
15739,980.89,NetBanking,2024-01-05
2639,962.48,NetBanking,2024-01-14
8763,376.12,Wallet,2024-02-10
1510,1308.62,Wallet,2024-02-16
10818,97.97,Card,2024-02-27
14661,1571.82,Wallet,2024-03-01
19195,1822.48,Wallet,2024-01-17
859,1512.99,UPI,2024-01-20
14749,1069.66,NetBanking,2024-01-13
8416,1528.11,Wallet,2024-01-25
18582,791.96,NetBanking,2024-01-23
8629,888.23,NetBanking,2024-01-11
15914,1671.03,NetBanking,2024-02-10
15541,1166.04,NetBanking,2024-02-28
12915,604.82,UPI,2024-01-18
1327,1335.89,UPI,2024-02-27
17353,445.94,Wallet,2024-01-03
944,324.68,UPI,2024-02-17
342,1762.25,Card,2024-01-20
12742,851.85,UPI,2024-02-12
11875,1417.88,NetBanking,2024-02-14
16335,780.76,UPI,2024-01-09
18184,805.38,NetBanking,2024-01-03
18629,852.47,Wallet,2024-01-14
7682,605.28,UPI,2024-02-02
6490,942.31,UPI,2024-02-29
10971,1075.52,UPI,2024-01-07
7588,1503.77,NetBanking,2024-02-06
9230,569.92,Card,2024-01-29
13409,1408.42,Wallet,2024-01-11
11916,1926.29,UPI,2024-02-17
7303,1088.79,Wallet,2024-02-03
7706,522.42,Card,2024-02-23
19091,622.87,NetBanking,2024-01-13
13702,279.9,Wallet,2024-02-08
14774,441.02,UPI,2024-02-29
9147,1490.38,Wallet,2024-01-04
4610,905.31,NetBanking,2024-02-16
3699,1871.19,NetBanking,2024-02-22
10427,481.26,UPI,2024-01-02
15962,501.11,Card,2024-03-01
6665,240.01,Wallet,2024-02-18
7262,810.98,UPI,2024-02-18
3610,1341.88,Wallet,2024-02-12
1611,1910.99,UPI,2024-01-20
35,1023.92,UPI,2024-02-26
10583,1166.04,Card,2024-01-07
12451,1431.38,NetBanking,2024-01-04
4009,1689.47,UPI,2024-02-26
8212,924.97,UPI,2024-01-02
934,1047.61,NetBanking,2024-01-26
12024,181.39,Card,2024-01-30
30,501.41,NetBanking,2024-03-01
11892,1692.6,NetBanking,2024-01-13
9150,1958.62,UPI,2024-01-17
19424,1698.08,UPI,2024-01-16
7176,1853.85,UPI,2024-02-09
11052,916.01,Card,2024-01-29
15897,1747.83,Card,2024-01-17
19647,513.69,NetBanking,2024-02-01
5128,846.24,Card,2024-02-14
10673,644.05,Card,2024-02-26
7415,1065.38,UPI,2024-01-10
1398,1824.66,Wallet,2024-02-24
19044,117.49,Wallet,2024-02-19
6261,1649.79,UPI,2024-02-23
8792,1024.11,UPI,2024-02-08
10823,1128.89,Card,2024-01-29
14268,897.87,UPI,2024-02-22
13654,484.74,UPI,2024-01-08
9112,1053.55,Card,2024-02-29
12308,719.76,UPI,2024-01-12
3925,1658.07,UPI,2024-02-28
10656,671.97,UPI,2024-01-19
3878,979.32,Card,2024-02-17
6054,1672.25,UPI,2024-01-30
8752,1073.1,UPI,2024-01-19
13587,1422.65,NetBanking,2024-01-25
3475,1815.58,Card,2024-02-03
18074,1342.71,Wallet,2024-01-27
10535,797.31,Card,2024-01-04
18012,798.39,Wallet,2024-02-16
9431,477.7,Wallet,2024-01-13
8797,1011.39,UPI,2024-02-19
13973,313.0,Card,2024-01-19
800,962.48,Wallet,2024-01-02
16340,1625.62,NetBanking,2024-02-16
3350,264.86,NetBanking,2024-02-22
1664,291.06,UPI,2024-01-06
4076,986.46,Card,2024-02-14
17665,516.89,UPI,2024-02-20
14040,923.48,Wallet,2024-02-18
19253,244.56,Wallet,2024-01-19
14106,574.94,UPI,2024-01-22
3512,1538.44,UPI,2024-02-27
2625,739.07,NetBanking,2024-02-21
6022,1243.95,Wallet,2024-01-30
